;Winner;Turns;Win_rate
0;Bernhard;95;1.0
1;Magdalena;35;0.5
2;Bernhard;27;0.6666666666666666
3;Bernhard;102;0.75
4;Bernhard;69;0.8
5;Magdalena;33;0.6666666666666666
6;Magdalena;40;0.5714285714285714
7;Magdalena;15;0.5
8;Magdalena;12;0.4444444444444444
9;Magdalena;37;0.4
10;Magdalena;38;0.36363636363636365
11;Bernhard;20;0.4166666666666667
12;Magdalena;32;0.38461538461538464
13;Bernhard;64;0.42857142857142855
14;Magdalena;42;0.4
15;Magdalena;27;0.375
16;Bernhard;77;0.4117647058823529
17;Magdalena;53;0.3888888888888889
18;Bernhard;59;0.42105263157894735
19;Bernhard;22;0.45
20;Bernhard;13;0.47619047619047616
21;Bernhard;16;0.5
22;Bernhard;33;0.5217391304347826
23;Bernhard;104;0.5416666666666666
24;Bernhard;53;0.56
25;Bernhard;38;0.5769230769230769
26;Magdalena;14;0.5555555555555556
27;Bernhard;16;0.5714285714285714
28;Magdalena;38;0.5517241379310345
29;Magdalena;19;0.5333333333333333
30;Magdalena;42;0.5161290322580645
31;Magdalena;17;0.5
32;Magdalena;38;0.48484848484848486
33;Bernhard;150;0.5
34;Bernhard;13;0.5142857142857142
35;Bernhard;22;0.5277777777777778
36;Bernhard;33;0.5405405405405406
37;Magdalena;57;0.5263157894736842
38;Magdalena;18;0.5128205128205128
39;Bernhard;16;0.525
40;Magdalena;64;0.5121951219512195
41;Bernhard;48;0.5238095238095238
42;Magdalena;50;0.5116279069767442
43;Magdalena;27;0.5
44;Magdalena;60;0.4888888888888889
45;Bernhard;52;0.5
46;Magdalena;60;0.48936170212765956
47;Bernhard;42;0.5
48;Magdalena;26;0.4897959183673469
49;Bernhard;18;0.5
50;Magdalena;36;0.49019607843137253
51;Magdalena;31;0.4807692307692308
52;Bernhard;47;0.49056603773584906
53;Magdalena;57;0.48148148148148145
54;Magdalena;16;0.4727272727272727
55;Magdalena;37;0.4642857142857143
56;Magdalena;56;0.45614035087719296
57;Bernhard;34;0.46551724137931033
58;Magdalena;24;0.4576271186440678
59;Magdalena;39;0.45
60;Bernhard;135;0.45901639344262296
61;Bernhard;30;0.46774193548387094
62;Magdalena;42;0.4603174603174603
63;Magdalena;17;0.453125
64;Magdalena;36;0.4461538461538462
65;Bernhard;48;0.45454545454545453
66;Magdalena;120;0.44776119402985076
67;Magdalena;59;0.4411764705882353
68;Bernhard;23;0.4492753623188406
69;Magdalena;11;0.44285714285714284
70;Bernhard;19;0.4507042253521127
71;Bernhard;16;0.4583333333333333
72;Magdalena;18;0.4520547945205479
73;Bernhard;56;0.4594594594594595
74;Magdalena;26;0.4533333333333333
75;Bernhard;12;0.4605263157894737
76;Bernhard;57;0.4675324675324675
77;Magdalena;37;0.46153846153846156
78;Bernhard;61;0.46835443037974683
79;Bernhard;44;0.475
80;Magdalena;62;0.4691358024691358
81;Bernhard;22;0.47560975609756095
82;Bernhard;29;0.4819277108433735
83;Magdalena;15;0.47619047619047616
84;Bernhard;59;0.4823529411764706
85;Magdalena;85;0.47674418604651164
86;Bernhard;15;0.4827586206896552
87;Bernhard;42;0.48863636363636365
88;Magdalena;12;0.48314606741573035
89;Bernhard;32;0.4888888888888889
90;Bernhard;51;0.4945054945054945
91;Bernhard;26;0.5
92;Magdalena;16;0.4946236559139785
93;Magdalena;16;0.48936170212765956
94;Magdalena;38;0.4842105263157895
95;Magdalena;65;0.4791666666666667
96;Bernhard;13;0.4845360824742268
97;Magdalena;49;0.47959183673469385
98;Bernhard;37;0.48484848484848486
99;Magdalena;25;0.48
100;Bernhard;63;0.48514851485148514
101;Bernhard;36;0.49019607843137253
102;Bernhard;25;0.49514563106796117
103;Bernhard;30;0.5
104;Bernhard;31;0.5047619047619047
105;Magdalena;17;0.5
106;Bernhard;29;0.5046728971962616
107;Magdalena;21;0.5
108;Magdalena;10;0.4954128440366973
109;Bernhard;70;0.5
110;Magdalena;22;0.4954954954954955
111;Magdalena;55;0.49107142857142855
112;Bernhard;45;0.49557522123893805
113;Bernhard;16;0.5
114;Bernhard;63;0.5043478260869565
115;Bernhard;26;0.5086206896551724
116;Magdalena;76;0.5042735042735043
117;Magdalena;19;0.5
118;Bernhard;61;0.5042016806722689
119;Magdalena;109;0.5
120;Magdalena;24;0.49586776859504134
121;Bernhard;54;0.5
122;Bernhard;13;0.5040650406504065
123;Magdalena;33;0.5
124;Bernhard;15;0.504
125;Bernhard;14;0.5079365079365079
126;Bernhard;33;0.5118110236220472
127;Bernhard;30;0.515625
128;Bernhard;9;0.5193798449612403
129;Magdalena;75;0.5153846153846153
130;Bernhard;21;0.5190839694656488
131;Bernhard;74;0.5227272727272727
132;Bernhard;41;0.5263157894736842
133;Bernhard;72;0.5298507462686567
134;Magdalena;26;0.5259259259259259
135;Magdalena;25;0.5220588235294118
136;Magdalena;114;0.5182481751824818
137;Bernhard;14;0.5217391304347826
138;Bernhard;61;0.5251798561151079
139;Bernhard;26;0.5285714285714286
140;Magdalena;22;0.524822695035461
141;Bernhard;16;0.528169014084507
142;Bernhard;35;0.5314685314685315
143;Bernhard;54;0.5347222222222222
144;Bernhard;73;0.5379310344827586
145;Magdalena;67;0.5342465753424658
146;Magdalena;28;0.5306122448979592
147;Bernhard;50;0.5337837837837838
148;Magdalena;22;0.5302013422818792
149;Magdalena;61;0.5266666666666666
150;Magdalena;28;0.5231788079470199
151;Magdalena;77;0.5197368421052632
152;Bernhard;19;0.5228758169934641
153;Bernhard;46;0.525974025974026
154;Bernhard;27;0.5290322580645161
155;Magdalena;33;0.5256410256410257
156;Magdalena;52;0.5222929936305732
157;Bernhard;28;0.5253164556962026
158;Bernhard;39;0.5283018867924528
159;Magdalena;19;0.525
160;Bernhard;19;0.5279503105590062
161;Bernhard;18;0.5308641975308642
162;Bernhard;35;0.5337423312883436
163;Magdalena;59;0.5304878048780488
164;Bernhard;15;0.5333333333333333
165;Magdalena;51;0.5301204819277109
166;Magdalena;38;0.5269461077844312
167;Magdalena;133;0.5238095238095238
168;Magdalena;72;0.5207100591715976
169;Magdalena;27;0.5176470588235295
170;Bernhard;37;0.52046783625731
171;Bernhard;24;0.5232558139534884
172;Bernhard;25;0.5260115606936416
173;Magdalena;53;0.5229885057471264
174;Bernhard;53;0.5257142857142857
175;Magdalena;51;0.5227272727272727
176;Magdalena;88;0.519774011299435
177;Bernhard;36;0.5224719101123596
178;Magdalena;14;0.5195530726256983
179;Magdalena;39;0.5166666666666667
180;Magdalena;44;0.5138121546961326
181;Bernhard;56;0.5164835164835165
182;Magdalena;54;0.5136612021857924
183;Bernhard;18;0.5163043478260869
184;Magdalena;44;0.5135135135135135
185;Magdalena;12;0.510752688172043
186;Magdalena;18;0.5080213903743316
187;Magdalena;173;0.5053191489361702
188;Bernhard;27;0.5079365079365079
189;Magdalena;47;0.5052631578947369
190;Magdalena;20;0.5026178010471204
191;Magdalena;103;0.5
192;Magdalena;20;0.49740932642487046
193;Magdalena;9;0.4948453608247423
194;Magdalena;44;0.49230769230769234
195;Magdalena;25;0.4897959183673469
196;Bernhard;31;0.49238578680203043
197;Magdalena;43;0.4898989898989899
198;Magdalena;58;0.48743718592964824
199;Magdalena;13;0.485
200;Magdalena;26;0.48258706467661694
201;Magdalena;15;0.4801980198019802
202;Magdalena;18;0.47783251231527096
203;Bernhard;20;0.4803921568627451
204;Magdalena;54;0.47804878048780486
205;Bernhard;28;0.48058252427184467
206;Bernhard;47;0.4830917874396135
207;Magdalena;61;0.4807692307692308
208;Bernhard;87;0.48325358851674644
209;Bernhard;16;0.4857142857142857
210;Magdalena;36;0.4834123222748815
211;Magdalena;23;0.4811320754716981
212;Bernhard;51;0.4835680751173709
213;Magdalena;21;0.48130841121495327
214;Magdalena;22;0.4790697674418605
215;Magdalena;43;0.47685185185185186
216;Magdalena;28;0.47465437788018433
217;Magdalena;35;0.4724770642201835
218;Bernhard;29;0.4748858447488584
219;Bernhard;10;0.4772727272727273
220;Bernhard;53;0.4796380090497738
221;Magdalena;31;0.4774774774774775
222;Bernhard;17;0.4798206278026906
223;Bernhard;42;0.48214285714285715
224;Bernhard;49;0.48444444444444446
225;Magdalena;17;0.4823008849557522
226;Magdalena;16;0.4801762114537445
227;Bernhard;16;0.4824561403508772
228;Bernhard;43;0.4847161572052402
229;Bernhard;16;0.48695652173913045
230;Bernhard;49;0.48917748917748916
231;Bernhard;52;0.49137931034482757
232;Bernhard;41;0.49356223175965663
233;Bernhard;20;0.49572649572649574
234;Bernhard;59;0.4978723404255319
235;Magdalena;33;0.4957627118644068
236;Bernhard;17;0.4978902953586498
237;Magdalena;69;0.4957983193277311
238;Bernhard;13;0.497907949790795
239;Bernhard;46;0.5
240;Bernhard;39;0.5020746887966805
241;Bernhard;14;0.5041322314049587
242;Magdalena;30;0.5020576131687243
243;Magdalena;123;0.5
244;Magdalena;28;0.49795918367346936
245;Magdalena;19;0.4959349593495935
246;Magdalena;60;0.4939271255060729
247;Bernhard;10;0.4959677419354839
248;Bernhard;25;0.4979919678714859
249;Bernhard;28;0.5
250;Magdalena;36;0.49800796812749004
251;Bernhard;36;0.5
252;Bernhard;27;0.5019762845849802
253;Bernhard;14;0.5039370078740157
254;Bernhard;13;0.5058823529411764
255;Bernhard;16;0.5078125
256;Magdalena;24;0.5058365758754864
257;Bernhard;14;0.5077519379844961
258;Bernhard;49;0.5096525096525096
259;Magdalena;23;0.5076923076923077
260;Magdalena;56;0.5057471264367817
261;Bernhard;30;0.5076335877862596
262;Magdalena;18;0.5057034220532319
263;Bernhard;62;0.5075757575757576
264;Magdalena;66;0.5056603773584906
265;Magdalena;57;0.5037593984962406
266;Magdalena;30;0.50187265917603
267;Magdalena;65;0.5
268;Magdalena;12;0.49814126394052044
269;Magdalena;27;0.4962962962962963
270;Bernhard;23;0.4981549815498155
271;Magdalena;49;0.4963235294117647
272;Magdalena;16;0.4945054945054945
273;Magdalena;59;0.4927007299270073
274;Bernhard;39;0.49454545454545457
275;Bernhard;24;0.4963768115942029
276;Bernhard;67;0.4981949458483754
277;Magdalena;17;0.49640287769784175
278;Magdalena;148;0.4946236559139785
279;Bernhard;14;0.49642857142857144
280;Magdalena;42;0.49466192170818507
281;Bernhard;20;0.49645390070921985
282;Bernhard;13;0.49823321554770317
283;Bernhard;54;0.5
284;Bernhard;47;0.5017543859649123
285;Magdalena;19;0.5
286;Bernhard;37;0.5017421602787456
287;Magdalena;21;0.5
288;Bernhard;97;0.5017301038062284
289;Bernhard;38;0.503448275862069
290;Bernhard;17;0.5051546391752577
291;Bernhard;62;0.5068493150684932
292;Bernhard;33;0.5085324232081911
293;Bernhard;48;0.5102040816326531
294;Bernhard;23;0.511864406779661
295;Bernhard;44;0.5135135135135135
296;Bernhard;23;0.5151515151515151
297;Bernhard;20;0.5167785234899329
298;Bernhard;39;0.5183946488294314
299;Magdalena;71;0.5166666666666667
300;Magdalena;14;0.5149501661129569
301;Bernhard;30;0.5165562913907285
302;Bernhard;13;0.5181518151815182
303;Magdalena;23;0.5164473684210527
304;Magdalena;136;0.5147540983606558
305;Bernhard;28;0.5163398692810458
306;Magdalena;24;0.5146579804560261
307;Magdalena;25;0.512987012987013
308;Bernhard;21;0.5145631067961165
309;Magdalena;23;0.5129032258064516
310;Bernhard;29;0.5144694533762058
311;Magdalena;13;0.5128205128205128
312;Magdalena;46;0.5111821086261981
313;Magdalena;59;0.5095541401273885
314;Bernhard;53;0.5111111111111111
315;Magdalena;49;0.509493670886076
316;Bernhard;43;0.5110410094637224
317;Magdalena;213;0.5094339622641509
318;Bernhard;33;0.5109717868338558
319;Magdalena;49;0.509375
320;Magdalena;76;0.5077881619937694
321;Bernhard;110;0.5093167701863354
322;Magdalena;38;0.5077399380804953
323;Bernhard;46;0.5092592592592593
324;Magdalena;32;0.5076923076923077
325;Bernhard;14;0.50920245398773
326;Magdalena;46;0.5076452599388379
327;Magdalena;45;0.5060975609756098
328;Magdalena;34;0.5045592705167173
329;Bernhard;10;0.5060606060606061
330;Magdalena;34;0.5045317220543807
331;Bernhard;66;0.5060240963855421
332;Bernhard;27;0.5075075075075075
333;Magdalena;17;0.5059880239520959
334;Magdalena;44;0.5044776119402985
335;Bernhard;34;0.5059523809523809
336;Bernhard;29;0.5074183976261127
337;Bernhard;18;0.5088757396449705
338;Magdalena;36;0.5073746312684366
339;Bernhard;58;0.5088235294117647
340;Bernhard;33;0.5102639296187683
341;Magdalena;57;0.5087719298245614
342;Magdalena;34;0.5072886297376094
343;Magdalena;71;0.5058139534883721
344;Magdalena;24;0.5043478260869565
345;Bernhard;76;0.5057803468208093
346;Bernhard;19;0.5072046109510087
347;Bernhard;16;0.5086206896551724
348;Bernhard;67;0.5100286532951289
349;Magdalena;19;0.5085714285714286
350;Bernhard;59;0.50997150997151
351;Magdalena;11;0.5085227272727273
352;Bernhard;65;0.509915014164306
353;Bernhard;42;0.5112994350282486
354;Bernhard;13;0.5126760563380282
355;Magdalena;79;0.5112359550561798
356;Magdalena;30;0.5098039215686274
357;Bernhard;12;0.5111731843575419
358;Magdalena;94;0.5097493036211699
359;Bernhard;38;0.5111111111111111
360;Magdalena;28;0.5096952908587258
361;Magdalena;23;0.5082872928176796
362;Magdalena;24;0.5068870523415978
363;Magdalena;93;0.5054945054945055
364;Bernhard;15;0.5068493150684932
365;Bernhard;40;0.5081967213114754
366;Bernhard;107;0.5095367847411444
367;Magdalena;47;0.5081521739130435
368;Bernhard;47;0.5094850948509485
369;Bernhard;24;0.5108108108108108
370;Bernhard;25;0.5121293800539084
371;Magdalena;71;0.510752688172043
372;Bernhard;65;0.5120643431635389
373;Bernhard;28;0.5133689839572193
374;Magdalena;170;0.512
375;Magdalena;21;0.5106382978723404
376;Magdalena;58;0.5092838196286472
377;Bernhard;24;0.5105820105820106
378;Magdalena;20;0.5092348284960422
379;Magdalena;19;0.5078947368421053
380;Magdalena;22;0.5065616797900262
381;Bernhard;44;0.5078534031413613
382;Magdalena;34;0.5065274151436031
383;Magdalena;49;0.5052083333333334
384;Bernhard;91;0.5064935064935064
385;Magdalena;17;0.5051813471502591
386;Magdalena;20;0.5038759689922481
387;Bernhard;50;0.5051546391752577
388;Bernhard;13;0.506426735218509
389;Magdalena;15;0.5051282051282051
390;Magdalena;18;0.5038363171355499
391;Magdalena;49;0.5025510204081632
392;Magdalena;18;0.5012722646310432
393;Magdalena;39;0.5
394;Magdalena;30;0.49873417721518987
395;Magdalena;115;0.49747474747474746
396;Bernhard;25;0.4987405541561713
397;Magdalena;115;0.49748743718592964
398;Magdalena;48;0.49624060150375937
399;Magdalena;31;0.495
400;Magdalena;38;0.4937655860349127
401;Bernhard;24;0.49502487562189057
402;Magdalena;62;0.49379652605459057
403;Bernhard;44;0.49504950495049505
404;Bernhard;13;0.4962962962962963
405;Bernhard;16;0.4975369458128079
406;Magdalena;16;0.4963144963144963
407;Magdalena;91;0.4950980392156863
408;Bernhard;45;0.4963325183374083
409;Bernhard;42;0.4975609756097561
410;Bernhard;41;0.49878345498783455
411;Magdalena;17;0.4975728155339806
412;Bernhard;31;0.49878934624697335
413;Magdalena;111;0.4975845410628019
414;Bernhard;21;0.4987951807228916
415;Magdalena;25;0.49759615384615385
416;Bernhard;47;0.4988009592326139
417;Magdalena;37;0.49760765550239233
418;Bernhard;33;0.4988066825775656
419;Bernhard;24;0.5
420;Magdalena;28;0.498812351543943
421;Bernhard;44;0.5
422;Bernhard;97;0.5011820330969267
423;Bernhard;22;0.5023584905660378
424;Magdalena;22;0.5011764705882353
425;Magdalena;45;0.5
426;Bernhard;37;0.5011709601873536
427;Magdalena;49;0.5
428;Bernhard;59;0.5011655011655012
429;Magdalena;39;0.5
430;Bernhard;53;0.5011600928074246
431;Bernhard;46;0.5023148148148148
432;Magdalena;14;0.5011547344110855
433;Bernhard;68;0.5023041474654378
434;Bernhard;91;0.503448275862069
435;Magdalena;75;0.5022935779816514
436;Magdalena;24;0.5011441647597255
437;Bernhard;30;0.502283105022831
438;Bernhard;19;0.5034168564920274
439;Bernhard;64;0.5045454545454545
440;Magdalena;100;0.5034013605442177
441;Magdalena;31;0.502262443438914
442;Bernhard;33;0.5033860045146726
443;Bernhard;48;0.5045045045045045
444;Magdalena;54;0.503370786516854
445;Bernhard;22;0.5044843049327354
446;Bernhard;37;0.5055928411633109
447;Bernhard;22;0.5066964285714286
448;Magdalena;84;0.5055679287305123
449;Bernhard;26;0.5066666666666667
450;Magdalena;38;0.5055432372505543
451;Bernhard;22;0.5066371681415929
452;Magdalena;44;0.5055187637969095
453;Magdalena;61;0.5044052863436124
454;Magdalena;64;0.5032967032967033
455;Bernhard;36;0.5043859649122807
456;Magdalena;86;0.5032822757111597
457;Magdalena;41;0.5021834061135371
458;Magdalena;70;0.5010893246187363
459;Magdalena;61;0.5
460;Magdalena;28;0.49891540130151846
461;Bernhard;30;0.5
462;Bernhard;93;0.5010799136069114
463;Magdalena;31;0.5
464;Magdalena;8;0.4989247311827957
465;Bernhard;114;0.5
466;Bernhard;29;0.5010706638115632
467;Bernhard;30;0.5021367521367521
468;Magdalena;60;0.5010660980810234
469;Bernhard;38;0.502127659574468
470;Bernhard;69;0.5031847133757962
471;Magdalena;21;0.5021186440677966
472;Magdalena;20;0.5010570824524313
473;Bernhard;52;0.5021097046413502
474;Bernhard;67;0.5031578947368421
475;Bernhard;24;0.5042016806722689
476;Magdalena;34;0.5031446540880503
477;Bernhard;22;0.50418410041841
478;Bernhard;13;0.5052192066805845
479;Bernhard;62;0.50625
480;Bernhard;20;0.5072765072765073
481;Bernhard;78;0.508298755186722
482;Bernhard;17;0.5093167701863354
483;Bernhard;42;0.5103305785123967
484;Bernhard;37;0.511340206185567
485;Bernhard;18;0.5123456790123457
486;Magdalena;20;0.5112936344969199
487;Magdalena;38;0.5102459016393442
488;Bernhard;17;0.5112474437627812
489;Magdalena;17;0.5102040816326531
490;Bernhard;31;0.5112016293279023
491;Magdalena;59;0.5101626016260162
492;Bernhard;55;0.5111561866125761
493;Bernhard;56;0.5121457489878543
494;Bernhard;21;0.5131313131313131
495;Bernhard;44;0.5141129032258065
496;Bernhard;39;0.5150905432595574
497;Magdalena;21;0.5140562248995983
498;Bernhard;19;0.5150300601202404
499;Magdalena;35;0.514
500;Bernhard;39;0.5149700598802395
501;Bernhard;50;0.5159362549800797
502;Magdalena;22;0.5149105367793241
503;Bernhard;24;0.5158730158730159
504;Bernhard;15;0.5168316831683168
505;Magdalena;15;0.5158102766798419
506;Bernhard;23;0.5167652859960552
507;Bernhard;52;0.5177165354330708
508;Magdalena;18;0.5166994106090373
509;Magdalena;17;0.515686274509804
510;Bernhard;27;0.5166340508806262
511;Bernhard;28;0.517578125
512;Magdalena;28;0.5165692007797271
513;Magdalena;53;0.5155642023346303
514;Bernhard;81;0.516504854368932
515;Magdalena;17;0.5155038759689923
516;Bernhard;37;0.5164410058027079
517;Magdalena;33;0.5154440154440154
518;Magdalena;14;0.5144508670520231
519;Magdalena;11;0.5134615384615384
520;Magdalena;18;0.5124760076775432
521;Bernhard;34;0.5134099616858238
522;Magdalena;40;0.5124282982791587
523;Bernhard;70;0.5133587786259542
524;Bernhard;11;0.5142857142857142
525;Magdalena;27;0.5133079847908745
526;Bernhard;47;0.5142314990512334
527;Magdalena;43;0.5132575757575758
528;Bernhard;17;0.5141776937618148
529;Magdalena;15;0.5132075471698113
530;Bernhard;25;0.5141242937853108
531;Magdalena;11;0.5131578947368421
532;Bernhard;51;0.5140712945590994
533;Magdalena;65;0.5131086142322098
534;Magdalena;38;0.5121495327102804
535;Magdalena;27;0.5111940298507462
536;Magdalena;46;0.5102420856610801
537;Bernhard;14;0.5111524163568774
538;Bernhard;13;0.5120593692022264
539;Magdalena;43;0.5111111111111111
540;Magdalena;72;0.5101663585951941
541;Magdalena;63;0.5092250922509225
542;Bernhard;45;0.5101289134438306
543;Magdalena;161;0.5091911764705882
544;Magdalena;18;0.5082568807339449
545;Magdalena;23;0.5073260073260073
546;Bernhard;79;0.5082266910420475
547;Bernhard;32;0.5091240875912408
548;Bernhard;27;0.5100182149362478
549;Bernhard;20;0.5109090909090909
550;Magdalena;46;0.5099818511796733
551;Bernhard;160;0.5108695652173914
552;Magdalena;34;0.5099457504520796
553;Magdalena;9;0.5090252707581228
554;Bernhard;13;0.5099099099099099
555;Bernhard;154;0.5107913669064749
556;Bernhard;127;0.5116696588868941
557;Magdalena;17;0.510752688172043
558;Magdalena;44;0.5098389982110912
559;Bernhard;50;0.5107142857142857
560;Bernhard;35;0.5115864527629234
561;Magdalena;11;0.5106761565836299
562;Magdalena;40;0.5097690941385435
563;Magdalena;31;0.5088652482269503
564;Bernhard;49;0.5097345132743363
565;Magdalena;31;0.508833922261484
566;Bernhard;73;0.5097001763668431
567;Bernhard;28;0.5105633802816901
568;Magdalena;16;0.5096660808435852
569;Bernhard;30;0.5105263157894737
570;Magdalena;30;0.5096322241681261
571;Bernhard;28;0.5104895104895105
572;Magdalena;28;0.5095986038394416
573;Magdalena;37;0.5087108013937283
574;Magdalena;30;0.5078260869565218
575;Magdalena;11;0.5069444444444444
576;Bernhard;33;0.5077989601386482
577;Bernhard;10;0.5086505190311419
578;Magdalena;16;0.5077720207253886
579;Bernhard;14;0.5086206896551724
580;Magdalena;56;0.5077452667814114
581;Bernhard;144;0.5085910652920962
582;Magdalena;60;0.5077186963979416
583;Magdalena;29;0.5068493150684932
584;Magdalena;14;0.505982905982906
585;Magdalena;23;0.5051194539249146
586;Bernhard;15;0.5059625212947189
587;Magdalena;39;0.5051020408163265
588;Magdalena;24;0.5042444821731749
589;Bernhard;18;0.5050847457627119
590;Bernhard;23;0.505922165820643
591;Magdalena;25;0.5050675675675675
592;Bernhard;19;0.5059021922428331
593;Magdalena;21;0.5050505050505051
594;Magdalena;14;0.5042016806722689
595;Bernhard;128;0.5050335570469798
596;Magdalena;152;0.5041876046901173
597;Bernhard;52;0.5050167224080268
598;Magdalena;12;0.5041736227045075
599;Bernhard;76;0.505
600;Magdalena;92;0.5041597337770383
601;Magdalena;25;0.5033222591362126
602;Bernhard;19;0.5041459369817579
603;Magdalena;47;0.5033112582781457
604;Bernhard;61;0.5041322314049587
605;Bernhard;46;0.504950495049505
606;Magdalena;100;0.5041186161449753
607;Magdalena;49;0.5032894736842105
608;Bernhard;37;0.5041050903119869
609;Magdalena;27;0.5032786885245901
610;Magdalena;56;0.502454991816694
611;Magdalena;55;0.5016339869281046
612;Bernhard;27;0.5024469820554649
613;Bernhard;18;0.503257328990228
614;Bernhard;9;0.5040650406504065
615;Bernhard;30;0.5048701298701299
616;Magdalena;16;0.5040518638573744
617;Bernhard;32;0.5048543689320388
618;Bernhard;15;0.505654281098546
619;Bernhard;66;0.5064516129032258
620;Bernhard;55;0.5072463768115942
621;Magdalena;15;0.5064308681672026
622;Bernhard;17;0.507223113964687
623;Bernhard;56;0.5080128205128205
624;Bernhard;115;0.5088
625;Bernhard;38;0.5095846645367412
626;Magdalena;14;0.5087719298245614
627;Bernhard;24;0.5095541401273885
628;Bernhard;13;0.5103338632750397
629;Bernhard;44;0.5111111111111111
630;Magdalena;26;0.5103011093502378
631;Magdalena;71;0.509493670886076
632;Magdalena;34;0.5086887835703001
633;Bernhard;30;0.5094637223974764
634;Bernhard;21;0.510236220472441
635;Bernhard;14;0.5110062893081762
636;Bernhard;75;0.5117739403453689
637;Magdalena;71;0.5109717868338558
638;Magdalena;20;0.5101721439749609
639;Bernhard;18;0.5109375
640;Magdalena;38;0.5101404056162246
641;Magdalena;55;0.5093457943925234
642;Bernhard;11;0.5101088646967341
643;Bernhard;64;0.5108695652173914
644;Bernhard;33;0.5116279069767442
645;Magdalena;133;0.5108359133126935
646;Bernhard;51;0.5115919629057187
647;Bernhard;38;0.5123456790123457
648;Magdalena;48;0.5115562403697997
649;Magdalena;25;0.5107692307692308
650;Magdalena;32;0.5099846390168971
651;Magdalena;35;0.50920245398773
652;Magdalena;26;0.5084226646248086
653;Bernhard;20;0.5091743119266054
654;Bernhard;97;0.5099236641221374
655;Bernhard;20;0.510670731707317
656;Bernhard;36;0.5114155251141552
657;Magdalena;29;0.5106382978723404
658;Magdalena;38;0.5098634294385432
659;Bernhard;46;0.5106060606060606
660;Bernhard;13;0.5113464447806354
661;Magdalena;13;0.5105740181268882
662;Bernhard;33;0.5113122171945701
663;Bernhard;24;0.5120481927710844
664;Magdalena;62;0.5112781954887218
665;Magdalena;41;0.5105105105105106
666;Bernhard;39;0.5112443778110944
667;Magdalena;59;0.5104790419161677
668;Magdalena;18;0.5097159940209267
669;Bernhard;50;0.5104477611940299
670;Magdalena;100;0.5096870342771982
671;Magdalena;15;0.5089285714285714
672;Bernhard;17;0.5096582466567607
673;Magdalena;81;0.5089020771513353
674;Magdalena;22;0.5081481481481481
675;Bernhard;24;0.5088757396449705
676;Magdalena;42;0.5081240768094535
677;Magdalena;21;0.5073746312684366
678;Bernhard;11;0.508100147275405
679;Magdalena;21;0.5073529411764706
680;Bernhard;19;0.5080763582966226
681;Bernhard;28;0.5087976539589443
682;Bernhard;13;0.5095168374816984
683;Bernhard;16;0.5102339181286549
684;Magdalena;34;0.5094890510948905
685;Bernhard;60;0.5102040816326531
686;Magdalena;24;0.5094614264919942
687;Bernhard;18;0.5101744186046512
688;Magdalena;54;0.5094339622641509
689;Bernhard;52;0.5101449275362319
690;Magdalena;60;0.5094066570188133
691;Bernhard;16;0.5101156069364162
692;Bernhard;11;0.5108225108225108
693;Magdalena;43;0.5100864553314121
694;Magdalena;9;0.5093525179856115
695;Magdalena;19;0.5086206896551724
696;Bernhard;13;0.509325681492109
697;Magdalena;31;0.5085959885386819
698;Bernhard;19;0.5092989985693849
699;Magdalena;25;0.5085714285714286
700;Magdalena;38;0.5078459343794579
701;Bernhard;28;0.5085470085470085
702;Bernhard;51;0.5092460881934566
703;Magdalena;15;0.5085227272727273
704;Bernhard;121;0.5092198581560283
705;Magdalena;29;0.5084985835694051
706;Bernhard;49;0.5091937765205092
707;Bernhard;32;0.5098870056497176
708;Magdalena;104;0.5091678420310296
709;Bernhard;46;0.5098591549295775
710;Magdalena;64;0.509142053445851
711;Bernhard;30;0.5098314606741573
712;Bernhard;19;0.5105189340813464
713;Bernhard;36;0.511204481792717
714;Bernhard;83;0.5118881118881119
715;Bernhard;94;0.5125698324022346
716;Magdalena;56;0.5118549511854951
717;Magdalena;33;0.5111420612813371
718;Bernhard;33;0.5118219749652295
719;Bernhard;52;0.5125
720;Magdalena;14;0.5117891816920943
721;Bernhard;66;0.5124653739612188
722;Bernhard;47;0.5131396957123098
723;Magdalena;19;0.5124309392265194
724;Bernhard;21;0.5131034482758621
725;Bernhard;44;0.5137741046831956
726;Magdalena;24;0.5130674002751031
727;Magdalena;23;0.5123626373626373
728;Bernhard;79;0.5130315500685871
729;Bernhard;64;0.5136986301369864
730;Bernhard;41;0.5143638850889193
731;Bernhard;20;0.5150273224043715
732;Bernhard;63;0.5156889495225102
733;Bernhard;38;0.5163487738419619
734;Bernhard;45;0.5170068027210885
735;Bernhard;20;0.5176630434782609
736;Bernhard;47;0.5183175033921302
737;Magdalena;71;0.5176151761517616
738;Bernhard;21;0.5182679296346414
739;Bernhard;14;0.518918918918919
740;Bernhard;17;0.5195681511470985
741;Bernhard;48;0.5202156334231806
742;Magdalena;26;0.5195154777927322
743;Bernhard;54;0.5201612903225806
744;Bernhard;63;0.5208053691275167
745;Magdalena;63;0.5201072386058981
746;Magdalena;82;0.5194109772423026
747;Magdalena;15;0.5187165775401069
748;Bernhard;95;0.5193591455273698
749;Magdalena;29;0.5186666666666667
750;Bernhard;37;0.5193075898801598
751;Bernhard;102;0.5199468085106383
752;Magdalena;16;0.5192563081009296
753;Bernhard;44;0.519893899204244
754;Bernhard;21;0.5205298013245033
